YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,SZA,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS10M
2024,6,26,14,289.62,0,218.62,36.16,30.75,24.44,69.08,24.02,99.34,3.26
2024,6,26,15,208.5,0,162.34,49.83,29.92,24.76,73.89,27.48,99.35,3.3
2024,6,26,16,133.98,2.46,111.47,63.43,28.81,25.04,80.06,32.6,99.39,3.27
2024,6,26,17,65.72,0,64.73,76.84,27.64,25.18,86.38,31.29,99.44,3.08
2024,6,26,18,6.55,3.94,8.15,88.36,26.71,25.13,90.91,19.2,99.5,2.74
2024,6,26,19,0,0,0,90,26.15,25.07,93.7,7,99.51,2.08
2024,6,26,20,0,0,0,90,25.81,24.95,94.91,4.05,99.52,1.72
2024,6,26,21,0,0,0,90,25.61,24.78,95.03,3.81,99.56,1.81
2024,6,26,22,0,0,0,90,25.56,24.66,94.68,4.6,99.59,2.02
2024,6,26,23,0,0,0,90,25.41,24.58,95.06,4.76,99.56,1.98
2024,6,27,0,0,0,0,90,25.22,24.44,95.35,4.07,99.45,1.98
2024,6,27,1,0,0,0,90,24.99,24.26,95.72,3.71,99.38,1.65
2024,6,27,2,0,0,0,90,24.75,24.04,95.74,4.13,99.47,1.43
2024,6,27,3,0,0,0,90,24.82,24.04,95.39,4.55,99.53,1.54
2024,6,27,4,0,0,0,90,24.98,24.05,94.53,4.16,99.57,1.58
2024,6,27,5,7.95,0,10.33,87.65,25.38,24.08,92.46,3.37,99.59,1.22
2024,6,27,6,82.72,17.85,77.44,75.53,26.77,25.25,91.56,3.08,99.58,1.02
2024,6,27,7,204.98,21.57,169.61,62.09,29.26,24.8,77.85,2.37,99.59,1.53
2024,6,27,8,349.17,21.26,267.08,48.48,30.25,22.57,63.65,0.4,99.57,2.12
2024,6,27,9,523.65,172.85,347.25,34.8,31.34,22.44,59.25,0.62,99.55,2.55
2024,6,27,10,687.83,160.83,462.29,21.25,32.3,22.54,56.48,0.89,99.5,2.87
2024,6,27,11,800.55,497.63,481.67,8.92,32.89,22.65,54.98,0.94,99.45,3.18
2024,6,27,12,831.75,646.33,400.89,9.91,32.91,22.85,55.61,1.03,99.4,3.52
2024,6,27,13,825.65,739.35,247.48,22.53,32.34,23.08,58.21,0.96,99.36,3.8
2024,6,27,14,643.1,443.14,233.11,36.11,31.51,23.38,62.08,0.74,99.35,3.94
2024,6,27,15,519.42,548.51,211.56,49.79,30.48,23.75,67.3,0.65,99.36,3.9
2024,6,27,16,320.3,378.84,176.78,63.39,29.45,24.12,73.06,0.48,99.39,3.61
2024,6,27,17,126.05,137.91,90.48,76.81,28.36,24.49,79.55,0.4,99.43,3.04
2024,6,27,18,8.1,4.23,10.17,88.34,27.32,24.79,85.98,0.38,99.48,2.53
2024,6,27,19,0,0,0,90,26.81,24.88,89.09,0.36,99.54,2.3
2024,6,27,20,0,0,0,90,26.48,24.89,90.87,0.34,99.58,2.13
2024,6,27,21,0,0,0,90,26.18,24.85,92.33,0.39,99.6,1.94
2024,6,27,22,0,0,0,90,25.87,24.82,93.79,0.49,99.59,1.71
2024,6,27,23,0,0,0,90,25.6,24.71,94.73,0.54,99.53,1.58
2024,6,28,0,0,0,0,90,25.38,24.59,95.3,0.54,99.48,1.53
2024,6,28,1,0,0,0,90,25.25,24.49,95.48,0.53,99.45,1.56
2024,6,28,2,0,0,0,90,25.2,24.44,95.48,0.44,99.46,1.66
2024,6,28,3,0,0,0,90,25.15,24.41,95.54,0.4,99.48,1.74
2024,6,28,4,0,0,0,90,25.07,24.35,95.68,0.35,99.51,1.79
2024,6,28,5,12.27,16.13,16.57,87.68,25.22,24.41,95.2,0.3,99.54,1.75
2024,6,28,6,119.85,115.63,94.18,75.59,26.54,24.67,89.41,0.28,99.57,2
2024,6,28,7,293.52,169.14,188.46,62.15,28.18,24.58,80.74,0.43,99.57,2.36
2024,6,28,8,454.3,334.03,201.27,48.53,29.76,24.3,72.53,3.86,99.57,2.74
2024,6,28,9,705.35,560.56,234.9,34.85,31.09,24.05,66.19,3.71,99.54,2.85
2024,6,28,10,867,788.41,199.11,21.29,32.43,23.84,60.56,3.4,99.5,2.85
2024,6,28,11,918.35,750.68,157.35,8.93,33.22,23.8,57.83,5.19,99.44,2.82
2024,6,28,12,899.62,725.49,147.73,9.85,33.26,23.87,57.97,4.14,99.38,2.81
2024,6,28,13,807.47,463.46,316.12,22.48,33.19,23.96,58.48,3.78,99.33,2.84
2024,6,28,14,667.72,558.7,197.38,36.06,32.67,24.06,60.57,4.32,99.28,2.77
2024,6,28,15,488.77,527.76,160.85,49.74,31.75,24.28,64.65,4.59,99.27,2.58
2024,6,28,16,300.08,351.03,139.7,63.35,30.66,24.78,70.84,5.48,99.28,2.33
2024,6,28,17,116.9,262.82,63.78,76.77,29.25,25.41,79.71,5.06,99.31,2.06
2024,6,28,18,8.52,29.79,11.8,88.33,27.9,25.52,86.83,4.67,99.36,1.97
2024,6,28,19,0,0,0,90,27.34,25.4,89.03,4.62,99.41,2.04
2024,6,28,20,0,0,0,90,26.96,25.26,90.34,5.23,99.46,2.08
2024,6,28,21,0,0,0,90,26.61,25.13,91.45,5.06,99.5,2.15
2024,6,28,22,0,0,0,90,26.3,24.98,92.33,5.62,99.52,2.19
2024,6,28,23,0,0,0,90,26.01,24.86,93.34,5.79,99.49,2.17
2024,6,29,0,0,0,0,90,25.72,24.77,94.4,8.56,99.45,2.1
2024,6,29,1,0,0,0,90,25.47,24.68,95.29,9.54,99.4,1.98
2024,6,29,2,0,0,0,90,25.24,24.54,95.85,9.05,99.37,1.86
2024,6,29,3,0,0,0,90,25.01,24.38,96.27,8.34,99.36,1.8
2024,6,29,4,0,0,0,90,24.82,24.26,96.63,7.25,99.37,1.75
2024,6,29,5,15.38,74.55,13.96,87.72,24.85,24.3,96.69,5.21,99.4,1.8
2024,6,29,6,183.82,559.65,41.14,75.65,25.56,24.79,95.34,4.96,99.44,2.09
2024,6,29,7,404.75,610.2,67.31,62.2,26.58,25.18,91.89,3.85,99.46,2.07
2024,6,29,8,614.08,772.55,80.85,48.58,28.35,24.75,80.76,0.97,99.47,2.31
2024,6,29,9,781.9,820.47,90.93,34.89,30.19,23.78,68.56,0.74,99.45,2.4
2024,6,29,10,905.4,787.47,103.33,21.33,31.22,23.24,62.63,0.84,99.4,2.35
2024,6,29,11,961.5,834.35,96.98,8.93,31.97,23.03,59.27,1,99.35,2.28
2024,6,29,12,930.8,737.41,146.37,9.79,32.31,23.05,58.14,1.32,99.3,2.19
2024,6,29,13,848.35,713.09,157.86,22.42,32.16,23.43,60.07,1.59,99.25,2.04
2024,6,29,14,711.2,673.34,138.84,36.02,31.83,24.01,63.34,1.71,99.24,1.8
2024,6,29,15,531.83,633.04,116.31,49.7,31.43,24.41,66.36,2.16,99.25,1.47
2024,6,29,16,333.9,561.63,89.08,63.32,31.66,25.46,69.83,2.16,99.28,1.16
2024,6,29,17,136.65,345.19,49.66,76.74,30.78,25.62,74.25,2.36,99.33,0.96
2024,6,29,18,9.73,36.72,9.77,88.31,29.49,24.98,76.84,2.44,99.4,0.69
2024,6,29,19,0,0,0,90,29.18,24.26,74.84,2.05,99.47,0.44
2024,6,29,20,0,0,0,90,28.77,24.17,76.17,1.93,99.53,0.4
2024,6,29,21,0,0,0,90,28.42,24.16,77.64,1.62,99.57,0.3
2024,6,29,22,0,0,0,90,28.13,24.13,78.89,2.32,99.57,0.11
2024,6,29,23,0,0,0,90,27.83,24.37,81.49,2.7,99.52,0.27
2024,6,30,0,0,0,0,90,27.38,24.63,85.05,1.73,99.44,0.77
2024,6,30,1,0,0,0,90,26.66,24.39,87.27,1.28,99.37,1.3
2024,6,30,2,0,0,0,90,25.85,24.49,92.11,0.84,99.32,1.64
2024,6,30,3,0,0,0,90,25.47,24.47,94.09,0.42,99.3,1.54
2024,6,30,4,0,0,0,90,25.26,24.39,94.75,0.46,99.31,1.64
2024,6,30,5,16.2,122.29,14.1,87.76,25.26,24.43,95.1,0.43,99.32,1.6
2024,6,30,6,185.62,562.39,42.55,75.7,26.13,24.86,92.7,0.41,99.36,1.71
2024,6,30,7,407.35,753.1,56.37,62.26,27.4,24.95,86.39,0.36,99.38,1.63
2024,6,30,8,616.88,790.69,71.68,48.63,29.77,24.22,72.13,0.3,99.38,1.48
2024,6,30,9,785.05,847.63,82.43,34.94,31.85,23.41,61.06,0.21,99.35,1.16
2024,6,30,10,900.2,876.15,87.73,21.36,33.57,22.93,53.75,0.24,99.31,0.98
2024,6,30,11,953.12,707.67,171.23,8.93,34.49,23.13,51.84,0.66,99.25,1.22
2024,6,30,12,934.2,747.42,170.01,9.73,34.7,23.14,51.23,1.4,99.19,1.68
2024,6,30,13,833.6,615.53,198.87,22.37,34.37,23.19,52.39,2.68,99.14,2.09
2024,6,30,14,717.3,526.94,214.67,35.97,33.64,23.45,55.38,2.01,99.11,2.33
2024,6,30,15,557.05,655.15,135.12,49.66,32.56,23.85,60.2,2.24,99.1,2.38
2024,6,30,16,354.55,508.9,121.21,63.28,31.3,24.25,66.16,2.32,99.13,2.28
2024,6,30,17,149.27,344.82,63.4,76.72,29.97,24.81,73.88,2.42,99.18,2.04
2024,6,30,18,10.57,37.43,10.84,88.3,28.18,25.43,84.99,2.5,99.23,1.7
2024,6,30,19,0,0,0,90,27.51,25.5,88.69,2.68,99.3,1.69
2024,6,30,20,0,0,0,90,27.23,25.51,90.25,3.46,99.35,1.65
2024,6,30,21,0,0,0,90,26.99,25.5,91.41,3.67,99.41,1.62
2024,6,30,22,0,0,0,90,26.75,25.41,92.27,3.14,99.42,1.6
2024,6,30,23,0,0,0,90,26.56,25.29,92.64,2.59,99.38,1.61
2024,7,1,0,0,0,0,90,26.29,25.09,93.01,1.58,99.31,1.61
2024,7,1,1,0,0,0,90,25.9,24.81,93.62,1.19,99.24,1.66
2024,7,1,2,0,0,0,90,25.54,24.54,94.12,0.78,99.19,1.68
2024,7,1,3,0,0,0,90,25.34,24.21,93.4,0.49,99.17,1.87
2024,7,1,4,0,0,0,90,25.14,23.95,92.98,0.27,99.19,1.87
2024,7,1,5,15.43,67.64,15.08,87.79,25.21,24.03,93.11,0.25,99.23,1.62
2024,7,1,6,175.7,435.21,59.17,75.76,27.24,24.99,87.7,0.25,99.26,1.57
2024,7,1,7,396.05,607.62,100.17,62.31,29.76,22.46,65.34,0.09,99.27,1.69
2024,7,1,8,619.35,799.16,68.85,48.68,31.29,20.88,54.06,0.07,99.28,1.65
2024,7,1,9,794.53,854.84,68.9,34.98,32.97,20.28,47.35,0.04,99.27,1.59
2024,7,1,10,920.7,825.22,77.87,21.4,34.2,20.3,44.27,0.03,99.22,1.71
2024,7,1,11,978.65,841.16,92.42,8.93,35.18,20.92,43.6,0.03,99.13,1.94
2024,7,1,12,966.1,836.52,86.57,9.66,35.63,21.18,43.24,0.03,99.04,2.25
2024,7,1,13,889.88,743.44,139.27,22.32,35.52,21.52,44.44,0.04,98.96,2.46
2024,7,1,14,765.72,785.49,120.01,35.93,34.72,21.98,47.72,0.05,98.92,2.63
2024,7,1,15,596.65,782.47,82.78,49.63,33.35,22.55,53.33,0.05,98.92,2.83
2024,7,1,16,373.55,608.13,84.79,63.25,31.66,23.22,61.04,0.09,98.96,2.97
2024,7,1,17,154.43,351.4,56.1,76.69,29.92,24.07,70.89,0.11,99.03,2.8
2024,7,1,18,10.43,49.84,10.09,88.29,28.31,24.74,80.89,0.1,99.11,2.55
2024,7,1,19,0,0,0,90,27.57,25.02,85.91,0.09,99.18,2.45
2024,7,1,20,0,0,0,90,27.19,25.18,88.71,0.17,99.23,2.29
2024,7,1,21,0,0,0,90,26.98,25.26,90.24,0.52,99.27,2.16
2024,7,1,22,0,0,0,90,26.75,25.24,91.41,1.06,99.26,2.08
2024,7,1,23,0,0,0,90,26.41,25.16,92.77,1.31,99.22,2.09
2024,7,2,0,0,0,0,90,26.11,25.03,93.7,0.79,99.18,2.15
2024,7,2,1,0,0,0,90,25.91,24.9,94.07,0.58,99.13,2.16
2024,7,2,2,0,0,0,90,25.76,24.78,94.23,0.45,99.1,2.15
2024,7,2,3,0,0,0,90,25.64,24.68,94.29,0.66,99.1,2.16
2024,7,2,4,0,0,0,90,25.51,24.58,94.56,0.46,99.12,2.15
2024,7,2,5,15.62,104.96,14.1,87.83,25.49,24.53,94.34,0.48,99.18,2.1
2024,7,2,6,182.3,539.16,45.37,75.82,26.21,24.65,91.01,0.45,99.24,2.22
2024,7,2,7,402.7,596.23,74.69,62.37,27.44,24.53,84.1,0.49,99.27,2.44
2024,7,2,8,610.92,814.33,84.17,48.73,28.8,24,75.31,0.42,99.29,2.69
2024,7,2,9,765.92,736.67,142.28,35.02,29.92,23.43,68.16,0.54,99.3,2.78
2024,7,2,10,841.78,633.59,222.31,21.43,30.73,22.92,63.12,0.86,99.28,2.86
2024,7,2,11,711.22,422,262.5,8.93,31.38,22.61,59.69,1.2,99.25,3.12
2024,7,2,12,548.8,187.77,273.91,9.59,31.74,22.42,57.83,1.49,99.22,3.52
2024,7,2,13,189.77,5.38,136.37,22.27,31.67,22.46,58.22,1.74,99.2,3.75
2024,7,2,14,131.9,0,98.91,35.88,31.27,22.64,60.24,1.92,99.2,3.89
2024,7,2,15,110.93,0,86.37,49.59,30.59,22.97,63.87,2.42,99.22,3.85
2024,7,2,16,105.4,41.51,84.9,63.22,29.71,23.45,69.07,2.56,99.25,3.61
2024,7,2,17,60.5,17.24,60.17,76.67,28.59,24.06,76.44,2.51,99.3,3.01
2024,7,2,18,6.45,0,7.89,88.28,27.24,24.59,85.38,2.18,99.36,2.4
2024,7,2,19,0,0,0,90,26.67,24.67,88.68,2.15,99.41,2.35
2024,7,2,20,0,0,0,90,26.29,24.72,90.97,2.01,99.46,2.16
2024,7,2,21,0,0,0,90,25.94,24.67,92.66,1.31,99.49,2.03
2024,7,2,22,0,0,0,90,25.62,24.56,93.81,1.07,99.48,1.91
2024,7,2,23,0,0,0,90,25.37,24.46,94.64,1.05,99.44,1.8
2024,7,3,0,0,0,0,90,25.11,24.39,95.69,0.84,99.4,1.7
2024,7,3,1,0,0,0,90,24.8,24.25,96.7,0.61,99.38,1.6
2024,7,3,2,0,0,0,90,24.62,24.07,96.69,0.61,99.38,1.52
2024,7,3,3,0,0,0,90,24.45,23.91,96.74,0.51,99.41,1.49
2024,7,3,4,0,0,0,90,24.4,23.79,96.35,0.4,99.45,1.76
2024,7,3,5,11.27,16.91,14.63,87.87,24.68,23.93,95.51,0.42,99.5,1.69
2024,7,3,6,150,374.19,77.82,75.88,26.74,24.87,89.44,0.51,99.57,1.7
2024,7,3,7,358.25,486.33,165.07,62.42,28.41,24.05,77.32,0.67,99.62,2
2024,7,3,8,572.47,524.34,225.08,48.78,29.65,23.56,69.81,0.28,99.65,2.04
2024,7,3,9,752.2,697.51,165.39,35.07,30.7,23.41,65.2,0.29,99.64,2.05
2024,7,3,10,850.8,633.06,241.07,21.46,31.46,23.26,61.91,0.25,99.61,2.17
2024,7,3,11,862.38,711.38,338.78,8.92,31.89,23.17,60.02,0.22,99.56,2.4
2024,7,3,12,815.03,714.56,452.79,9.52,31.87,23.11,59.9,0.2,99.52,2.58
2024,7,3,13,725.38,402.23,440.29,22.22,31.71,23.15,60.56,0.19,99.49,2.64
2024,7,3,14,619.35,304.11,319.06,35.84,31.49,23.22,61.58,0.19,99.47,2.61
2024,7,3,15,476.25,416.88,269.99,49.56,30.96,23.43,64.3,0.2,99.47,2.41
2024,7,3,16,295.4,339.53,214.17,63.19,29.95,24.08,70.79,0.22,99.48,2
2024,7,3,17,119.45,145.24,115,76.65,28.75,24.92,79.73,0.21,99.52,1.62
2024,7,3,18,9.65,17.77,11.09,88.28,27.38,25.19,87.8,0.24,99.56,1.5
2024,7,3,19,0,0,0,90,26.95,25.13,89.69,0.26,99.6,1.54
2024,7,3,20,0,0,0,90,26.75,25.17,90.93,0.33,99.65,1.53
2024,7,3,21,0,0,0,90,26.58,25.21,92.11,0.4,99.69,1.53
2024,7,3,22,0,0,0,90,26.43,25.27,93.24,0.42,99.7,1.53
2024,7,3,23,0,0,0,90,26.28,25.3,94.28,0.39,99.67,1.53
2024,7,4,0,0,0,0,90,26.17,25.35,95.08,0.29,99.63,1.57
2024,7,4,1,0,0,0,90,26.09,25.33,95.52,0.24,99.57,1.79
2024,7,4,2,0,0,0,90,26.07,25.32,95.5,0.21,99.53,1.85
2024,7,4,3,0,0,0,90,26.16,25.32,95.03,0.18,99.52,1.83
2024,7,4,4,0,0,0,90,26.2,25.31,94.81,0.17,99.52,1.82
2024,7,4,5,12.65,24.62,11.95,87.91,26.32,25.39,94.56,0.23,99.53,1.75
2024,7,4,6,164.75,354.65,82.49,75.95,27.61,25.7,89.25,0.28,99.57,1.49
2024,7,4,7,387.52,606.91,94.17,62.48,28.82,25.33,81.38,0.35,99.57,1.7
2024,7,4,8,610.05,825.87,72.24,48.83,29.7,24.99,75.81,1.32,99.57,1.88
2024,7,4,9,752.47,748.84,104.61,35.11,30.74,24.69,70.14,1.59,99.55,1.96
2024,7,4,10,809.15,684.34,125.82,21.49,31.78,24.27,64.49,1.65,99.51,1.98
2024,7,4,11,793.85,737.63,149.61,8.92,31.7,24.07,64.02,2.42,99.46,2.16
2024,7,4,12,903.83,1177.11,213.35,9.45,31.56,24.02,64.33,3.81,99.41,2.28
2024,7,4,13,712.12,362.48,316.74,22.17,31.3,24.1,65.64,5.07,99.38,2.27
2024,7,4,14,502,137.96,281.33,35.8,30.8,24.34,68.5,6.48,99.35,2.14
2024,7,4,15,309.58,10.36,239.74,49.52,30.04,24.74,73.26,8.43,99.34,1.99
2024,7,4,16,196.62,16.57,162.82,63.17,29.3,25.3,79.13,10.12,99.35,1.8
2024,7,4,17,85.55,41.71,71.95,76.63,28.27,25.6,85.4,7.62,99.38,1.51
2024,7,4,18,6.22,0,7.19,88.27,27.19,25.69,91.38,4.24,99.42,1.43
2024,7,4,19,0,0,0,90,26.85,25.59,92.77,3.82,99.45,1.45
2024,7,4,20,0,0,0,90,26.66,25.56,93.55,4.41,99.46,1.47
2024,7,4,21,0,0,0,90,26.48,25.5,94.23,4.48,99.45,1.5
2024,7,4,22,0,0,0,90,26.33,25.43,94.7,2.98,99.4,1.62
2024,7,4,23,0,0,0,90,26.19,25.38,95.18,2.59,99.32,1.73
2024,7,5,0,0,0,0,90,26.08,25.32,95.45,2.56,99.25,1.64
2024,7,5,1,0,0,0,90,25.97,25.24,95.64,2.43,99.18,1.56
2024,7,5,2,0,0,0,90,25.85,25.08,95.45,1.97,99.15,1.63
2024,7,5,3,0,0,0,90,25.86,25.02,95,2.04,99.13,1.63
2024,7,5,4,0,0,0,90,25.9,25,94.64,2.21,99.13,1.6
2024,7,5,5,12.27,25.72,14.17,87.94,26.02,25.12,94.61,1.75,99.18,1.53
2024,7,5,6,135.2,104.21,87.8,76.01,26.91,25.92,94.25,2.56,99.22,1.48
2024,7,5,7,317.98,285,173.87,62.53,28.01,26.35,90.76,2.27,99.27,1.79
2024,7,5,8,501.9,507.16,225.79,48.88,28.9,25.29,80.96,0.69,99.28,2.03
2024,7,5,9,621.55,514.77,265.48,35.15,29.78,24.63,73.89,0.72,99.26,2.2
2024,7,5,10,652.42,199.2,383.44,21.51,30.63,24.44,69.57,0.58,99.22,2.32
2024,7,5,11,732.58,221.2,423.75,8.9,31.3,24.23,66.11,0.62,99.16,2.52
2024,7,5,12,853.28,501.73,319.28,9.38,31.62,24.01,64.08,0.6,99.1,2.81
2024,7,5,13,821.55,592.27,236.94,22.12,31.5,23.88,64.02,0.54,99.06,2.98
2024,7,5,14,587.47,380.86,254.84,35.76,31.15,23.86,65.23,0.52,99.04,3.05
2024,7,5,15,405.88,304.92,201.97,49.49,30.48,23.96,68.2,0.66,99.05,2.98
2024,7,5,16,261.27,319.18,113.23,63.15,29.55,24.35,73.57,0.82,99.07,2.75
2024,7,5,17,117,286.37,62.6,76.62,28.41,25.04,81.89,0.82,99.09,2.23
2024,7,5,18,10.05,34.53,10.52,88.27,27.2,25.24,88.92,0.74,99.13,2
2024,7,5,19,0,0,0,90,26.72,25.14,90.92,0.57,99.17,2.07
2024,7,5,20,0,0,0,90,26.51,25.07,91.73,0.46,99.21,2.09
2024,7,5,21,0,0,0,90,26.29,25.01,92.64,0.32,99.25,2
2024,7,5,22,0,0,0,90,26.06,24.96,93.58,0.28,99.24,1.88
2024,7,5,23,0,0,0,90,25.83,24.9,94.49,0.33,99.2,1.78
2024,7,6,0,0,0,0,90,25.63,24.82,95.15,0.36,99.15,1.72
2024,7,6,1,0,0,0,90,25.54,24.76,95.33,0.4,99.11,1.68
2024,7,6,2,0,0,0,90,25.45,24.68,95.43,0.42,99.08,1.61
2024,7,6,3,0,0,0,90,25.39,24.63,95.45,0.45,99.09,1.52
2024,7,6,4,0,0,0,90,25.35,24.6,95.51,0.51,99.12,1.52
2024,7,6,5,11.35,57.86,11.63,87.98,25.48,24.67,95.11,0.53,99.17,1.49
2024,7,6,6,159.65,408.82,65.17,76.07,26.6,24.92,90.41,0.5,99.24,1.55
2024,7,6,7,381.42,623.9,82.5,62.59,27.6,24.82,84.79,0.55,99.28,1.58
2024,7,6,8,604.97,744.32,108.98,48.92,28.83,24.6,77.87,0.73,99.32,1.72
2024,7,6,9,775.03,812.81,99.59,35.19,29.97,24.42,72.18,0.81,99.32,1.83
2024,7,6,10,893.45,774.12,113.07,21.54,30.91,24.36,68.08,0.88,99.31,2.05
2024,7,6,11,958.95,774.77,146.97,8.89,31.52,24.33,65.67,1.3,99.27,2.39
2024,7,6,12,957.62,786.22,137.25,9.31,31.67,24.34,65.15,1.49,99.23,2.71
2024,7,6,13,855.9,729.92,133.78,22.07,31.22,24.32,66.78,1.63,99.2,2.94
2024,7,6,14,750.97,701.13,146.89,35.72,30.57,24.34,69.36,1.75,99.18,3.14
2024,7,6,15,574,636.7,128.15,49.46,29.89,24.36,72.26,1.73,99.17,3.26
2024,7,6,16,365.73,585.2,99.88,63.13,29.1,24.45,75.95,1.73,99.19,3.19
2024,7,6,17,153.8,326.47,66.78,76.61,28.13,24.68,81.43,1.64,99.22,2.68
2024,7,6,18,10.93,41.88,11.37,88.27,27.02,24.99,88.59,1.52,99.27,2.07
2024,7,6,19,0,0,0,90,26.49,25.08,91.9,1.3,99.33,1.87
2024,7,6,20,0,0,0,90,26.21,25.08,93.44,1.02,99.39,1.79
2024,7,6,21,0,0,0,90,25.94,25.03,94.65,0.77,99.43,1.72
2024,7,6,22,0,0,0,90,25.73,24.93,95.26,0.67,99.42,1.69
2024,7,6,23,0,0,0,90,25.56,24.84,95.62,0.56,99.38,1.68
2024,7,7,0,0,0,0,90,25.38,24.72,96.07,0.55,99.33,1.65
2024,7,7,1,0,0,0,90,25.21,24.61,96.38,0.46,99.3,1.6
2024,7,7,2,0,0,0,90,25.04,24.49,96.71,0.47,99.28,1.59
2024,7,7,3,0,0,0,90,24.91,24.39,96.87,0.54,99.29,1.49
2024,7,7,4,0,0,0,90,24.73,24.24,97.05,0.56,99.32,1.59
2024,7,7,5,10.55,47.91,11.65,88.02,24.81,24.22,96.43,0.73,99.35,1.53
2024,7,7,6,153.18,411.19,53.76,76.13,26.14,24.77,92.09,0.8,99.4,1.35
2024,7,7,7,368.2,598.96,91.96,62.64,27.67,24.65,83.6,0.8,99.43,1.56
2024,7,7,8,609,811.74,80.48,48.97,28.75,23.99,75.44,2.27,99.44,1.71
2024,7,7,9,786.22,799.01,105.17,35.22,29.76,23.71,69.97,3.41,99.44,1.89
2024,7,7,10,893.65,713.53,187.95,21.56,30.66,23.26,64.74,5.59,99.42,2.23
2024,7,7,11,892.53,623.1,217.58,8.87,31.32,22.81,60.73,6.5,99.39,2.8
2024,7,7,12,849.67,562.74,262.38,9.24,31.5,22.32,58.36,7.46,99.34,3.39
2024,7,7,13,678.7,443.99,232.68,22.02,31.23,21.81,57.46,8.45,99.32,3.88
2024,7,7,14,495.45,267.66,219.48,35.69,30.66,21.36,57.76,7.51,99.31,4.14
2024,7,7,15,355,257.7,172.36,49.44,29.85,21.03,59.2,6.51,99.31,4.15
2024,7,7,16,217.93,126.9,134.55,63.11,28.73,21.15,63.56,7.43,99.33,3.76
2024,7,7,17,80.72,46.03,60.89,76.6,27.43,21.85,71.57,7.43,99.36,2.91
2024,7,7,18,6.6,12.39,8.74,88.27,25.8,22.65,82.67,7.09,99.4,2.24
2024,7,7,19,0,0,0,90,25.08,22.76,86.86,5.34,99.44,2.23
2024,7,7,20,0,0,0,90,24.69,22.78,89.01,2.86,99.49,2.14
2024,7,7,21,0,0,0,90,24.4,22.78,90.64,3.1,99.52,2.05
2024,7,7,22,0,0,0,90,24.13,22.75,91.9,3.05,99.51,1.95
2024,7,7,23,0,0,0,90,23.92,22.61,92.28,3.29,99.46,1.92
2024,7,8,0,0,0,0,90,23.71,22.45,92.54,3.25,99.39,1.92
2024,7,8,1,0,0,0,90,23.53,22.34,93.01,3,99.33,1.9
2024,7,8,2,0,0,0,90,23.45,22.27,93.03,2.52,99.28,1.78
2024,7,8,3,0,0,0,90,23.36,22.22,93.24,2.68,99.25,1.69
2024,7,8,4,0,0,0,90,23.36,22.24,93.34,6.2,99.24,1.63
2024,7,8,5,11.4,8.66,11.46,88.06,23.6,22.48,93.42,8.97,99.27,1.66
2024,7,8,6,147.35,217.22,86.11,76.2,24.78,23.25,91.23,11.67,99.32,1.87
2024,7,8,7,357.45,465.53,131.11,62.7,27.06,23.87,82.97,14.72,99.36,2.12
2024,7,8,8,561.8,563.77,175.16,49.02,28.1,22.14,70.03,11.31,99.38,2.26
2024,7,8,9,737.5,597.51,223.46,35.26,29.27,21.98,64.81,13.54,99.35,2.09
2024,7,8,10,862.78,586.72,274.95,21.59,30.62,21.88,59.59,12.83,99.3,1.8
2024,7,8,11,892.2,602.41,245.18,8.85,31.82,21.75,55.22,10.85,99.23,1.51
2024,7,8,12,850.08,654.39,219.88,9.16,32.42,21.67,53.18,9.89,99.16,1.4
2024,7,8,13,786.4,547.91,231.14,21.97,32.44,21.77,53.44,10.02,99.1,1.52
2024,7,8,14,571.7,391.41,253.53,35.65,31.96,22.01,55.68,8.55,99.07,1.75
2024,7,8,15,384.85,191.16,221.91,49.41,31.2,22.59,60.22,7.19,99.07,1.9
2024,7,8,16,229,140.36,166,63.09,30.5,23.62,66.91,5.9,99.1,1.93
2024,7,8,17,95.12,95.15,69.13,76.59,28.7,24.12,76.4,5.55,99.16,2.08
2024,7,8,18,6.28,12.75,8.24,88.27,26.83,24.34,86.14,6.02,99.22,2.14
2024,7,8,19,0,0,0,90,26.15,24.34,89.62,6.16,99.27,2.26
2024,7,8,20,0,0,0,90,25.81,24.38,91.73,6.77,99.33,2.15
2024,7,8,21,0,0,0,90,25.58,24.39,93.02,7.48,99.37,2.07
2024,7,8,22,0,0,0,90,25.39,24.35,93.84,7.62,99.38,2.03
2024,7,8,23,0,0,0,90,25.21,24.26,94.29,6.6,99.35,1.97
2024,7,9,0,0,0,0,90,25.06,24.13,94.45,4.89,99.3,1.83
2024,7,9,1,0,0,0,90,24.92,23.98,94.39,3.01,99.23,1.76
2024,7,9,2,0,0,0,90,24.77,23.82,94.3,1.37,99.19,1.75
2024,7,9,3,0,0,0,90,24.75,23.64,93.44,0.81,99.16,1.91
2024,7,9,4,0,0,0,90,24.67,23.53,93.24,0.72,99.16,1.9
2024,7,9,5,10.82,30.05,15.26,88.1,24.77,23.71,93.71,0.67,99.19,1.77
2024,7,9,6,141.3,155.04,88.28,76.26,26.64,24.93,90.51,0.58,99.24,1.92
2024,7,9,7,350.83,464.2,158.09,62.75,29.01,23.81,74.11,0.43,99.27,2.02
